datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-04-01,VAXZEVRIA,CZ063,"Kraj Vysočina",80+,137,0,137
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",18-24,1,0,1
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",25-29,1,0,1
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",30-34,3,0,3
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",35-39,2,0,2
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",40-44,3,0,3
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",45-49,9,0,9
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",50-54,11,0,11
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",55-59,9,0,9
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",60-64,25,1,26
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",65-69,68,0,68
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",70-74,174,2,176
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",75-79,153,1,154
2021-04-01,VAXZEVRIA,CZ064,"Jihomoravský kraj",80+,71,4,75
2021-04-01,VAXZEVRIA,CZ071,"Olomoucký kraj",45-49,2,0,2
2021-04-01,VAXZEVRIA,CZ071,"Olomoucký kraj",60-64,2,0,2
2021-04-01,VAXZEVRIA,CZ071,"Olomoucký kraj",65-69,7,0,7
2021-04-01,VAXZEVRIA,CZ071,"Olomoucký kraj",70-74,82,0,82
2021-04-01,VAXZEVRIA,CZ071,"Olomoucký kraj",75-79,52,0,52
2021-04-01,VAXZEVRIA,CZ071,"Olomoucký kraj",80+,28,0,28
2021-04-01,VAXZEVRIA,CZ072,"Zlínský kraj",18-24,1,0,1
2021-04-01,VAXZEVRIA,CZ072,"Zlínský kraj",50-54,7,0,7
2021-04-01,VAXZEVRIA,CZ072,"Zlínský kraj",55-59,2,0,2
2021-04-01,VAXZEVRIA,CZ072,"Zlínský kraj",60-64,6,0,6
2021-04-01,VAXZEVRIA,CZ072,"Zlínský kraj",65-69,27,0,27
2021-04-01,VAXZEVRIA,CZ072,"Zlínský kraj",70-74,79,0,79
2021-04-01,VAXZEVRIA,CZ072,"Zlínský kraj",75-79,70,0,70
2021-04-01,VAXZEVRIA,CZ072,"Zlínský kraj",80+,14,0,14
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",18-24,1,0,1
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",25-29,2,0,2
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",30-34,2,0,2
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",35-39,1,0,1
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",40-44,10,0,10
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",45-49,8,0,8
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",50-54,10,0,10
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",55-59,17,0,17
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",60-64,44,0,44
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",65-69,63,1,64
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",70-74,110,4,114
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",75-79,72,1,73
2021-04-01,VAXZEVRIA,CZ080,"Moravskoslezský kraj",80+,59,0,59
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",0-17,5,3,8
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",18-24,51,30,81
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",25-29,104,36,140
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",30-34,95,28,123
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",35-39,107,56,163
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",40-44,135,87,222
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",45-49,110,70,180
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",50-54,81,42,123
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",55-59,72,67,139
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",60-64,57,40,97
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",65-69,39,34,73
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",70-74,36,44,80
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",75-79,13,258,271
2021-04-02,Comirnaty,CZ010,"Hlavní město Praha",80+,2,117,119
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",0-17,0,2,2
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",18-24,1,24,25
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",25-29,1,22,23
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",30-34,5,44,49
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",35-39,7,53,60
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",40-44,7,116,123
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",45-49,5,121,126
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",50-54,4,97,101
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",55-59,2,92,94
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",60-64,3,79,82
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",65-69,5,65,70
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",70-74,11,652,663
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",75-79,3,506,509
2021-04-02,Comirnaty,CZ020,"Středočeský kraj",80+,4,58,62
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",18-24,9,2,11
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",25-29,12,3,15
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",30-34,14,1,15
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",35-39,15,4,19
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",40-44,15,2,17
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",45-49,26,5,31
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",50-54,13,5,18
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",55-59,13,6,19
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",60-64,9,6,15
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",65-69,5,9,14
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",70-74,337,195,532
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",75-79,237,161,398
2021-04-02,Comirnaty,CZ031,"Jihočeský kraj",80+,80,25,105
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",18-24,8,6,14
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",25-29,5,13,18
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",30-34,10,10,20
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",35-39,12,15,27
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",40-44,21,20,41
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",45-49,23,30,53
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",50-54,21,92,113
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",55-59,44,96,140
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",60-64,49,26,75
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",65-69,110,15,125
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",70-74,114,182,296
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",75-79,225,176,401
2021-04-02,Comirnaty,CZ032,"Plzeňský kraj",80+,74,55,129
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",25-29,0,1,1
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",35-39,1,1,2
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",40-44,1,3,4
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",45-49,8,5,13
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",50-54,3,3,6
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",55-59,5,5,10
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",60-64,4,2,6
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",65-69,2,2,4
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",70-74,6,11,17
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",75-79,3,32,35
2021-04-02,Comirnaty,CZ041,"Karlovarský kraj",80+,1,13,14
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",18-24,2,15,17
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",25-29,2,14,16
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",30-34,8,21,29
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",35-39,5,27,32
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",40-44,8,51,59
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",45-49,16,78,94
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",50-54,15,58,73
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",55-59,24,90,114
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",60-64,18,68,86
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",65-69,27,58,85
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",70-74,181,228,409
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",75-79,228,488,716
2021-04-02,Comirnaty,CZ042,"Ústecký kraj",80+,37,243,280
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",18-24,2,1,3
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",25-29,1,4,5
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",30-34,3,4,7
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",35-39,1,2,3
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",40-44,3,9,12
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",45-49,3,6,9
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",50-54,6,9,15
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",55-59,16,2,18
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",60-64,12,6,18
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",65-69,5,3,8
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",70-74,12,185,197
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",75-79,101,301,402
2021-04-02,Comirnaty,CZ051,"Liberecký kraj",80+,24,128,152
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",18-24,0,2,2
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",25-29,0,3,3
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",30-34,3,5,8
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",35-39,4,4,8
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",40-44,8,9,17
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",45-49,6,6,12
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",50-54,6,5,11
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",55-59,17,4,21
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",60-64,8,4,12
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",65-69,14,1,15
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",70-74,39,71,110
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",75-79,42,127,169
2021-04-02,Comirnaty,CZ052,"Královéhradecký kraj",80+,23,67,90
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",18-24,3,16,19
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",25-29,3,12,15
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",30-34,4,17,21
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",35-39,22,18,40
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",40-44,29,36,65
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",45-49,48,38,86
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",50-54,69,26,95
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",55-59,62,17,79
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",60-64,27,25,52
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",65-69,57,6,63
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",70-74,203,13,216
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",75-79,69,123,192
2021-04-02,Comirnaty,CZ053,"Pardubický kraj",80+,14,83,97
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",0-17,2,0,2
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",18-24,9,3,12
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",25-29,6,7,13
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",30-34,4,18,22
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",35-39,8,52,60
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",40-44,6,95,101
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",45-49,8,57,65
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",50-54,5,67,72
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",55-59,4,130,134
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",60-64,5,55,60
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",65-69,6,12,18
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",70-74,3,327,330
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",75-79,0,959,959
2021-04-02,Comirnaty,CZ063,"Kraj Vysočina",80+,0,96,96
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",25-29,2,0,2
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",35-39,3,1,4
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",40-44,8,0,8
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",45-49,8,0,8
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",50-54,11,1,12
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",55-59,17,1,18
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",60-64,19,0,19
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",65-69,25,0,25
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",70-74,3,0,3
2021-04-02,Comirnaty,CZ064,"Jihomoravský kraj",75-79,7,1,8
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",18-24,1,6,7
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",25-29,1,11,12
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",30-34,1,10,11
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",35-39,2,27,29
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",40-44,3,54,57
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",45-49,4,30,34
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",50-54,4,22,26
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",55-59,4,16,20
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",60-64,7,13,20
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",65-69,53,15,68
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",70-74,11,238,249
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",75-79,27,121,148
2021-04-02,Comirnaty,CZ071,"Olomoucký kraj",80+,4,29,33
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",18-24,0,12,12
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",25-29,1,10,11
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",30-34,1,14,15
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",35-39,3,10,13
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",40-44,7,19,26
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",45-49,7,12,19
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",50-54,88,17,105
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",55-59,49,18,67
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",60-64,38,7,45
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",65-69,55,6,61
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",70-74,52,11,63
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",75-79,30,3,33
2021-04-02,Comirnaty,CZ072,"Zlínský kraj",80+,8,7,15
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,3,9,12
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,1,12,13
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,5,14,19
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,2,21,23
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,4,54,58
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,8,64,72
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,8,36,44
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,4,59,63
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,6,35,41
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,132,24,156
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,52,443,495
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,15,794,809
2021-04-02,Comirnaty,CZ080,"Moravskoslezský kraj",80+,53,208,261
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",18-24,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",25-29,5,3,8
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",30-34,5,3,8
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",35-39,12,11,23
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",40-44,27,11,38
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",45-49,13,23,36
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",50-54,6,11,17
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",55-59,6,16,22
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",60-64,4,9,13
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",65-69,8,7,15
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",70-74,26,26,52
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",75-79,22,23,45
2021-04-02,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",80+,8,9,17
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",25-29,0,2,2
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",30-34,0,2,2
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",35-39,0,2,2
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",40-44,0,7,7
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",45-49,0,7,7
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",50-54,0,8,8
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",55-59,0,19,19
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",60-64,0,17,17
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",65-69,0,4,4
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",70-74,0,6,6
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",75-79,0,389,389
2021-04-02,"COVID-19 Vaccine Moderna",CZ031,"Jihočeský kraj",80+,0,67,67
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",18-24,0,1,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",25-29,0,4,4
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",30-34,0,7,7
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",35-39,0,8,8
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",40-44,0,20,20
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",45-49,0,20,20
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",50-54,0,25,25
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",55-59,2,89,91
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",60-64,0,37,37
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",65-69,0,23,23
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",70-74,1,34,35
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",75-79,0,19,19
2021-04-02,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",80+,0,42,42
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",18-24,1,0,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",30-34,2,0,2
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",35-39,1,0,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",40-44,6,0,6
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",45-49,2,0,2
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",50-54,13,0,13
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",55-59,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",60-64,4,0,4
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",65-69,8,0,8
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",70-74,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",75-79,2,0,2
2021-04-02,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",50-54,1,0,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",55-59,2,0,2
2021-04-02,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",60-64,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",65-69,9,0,9
2021-04-02,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",70-74,5,1,6
2021-04-02,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",75-79,11,2,13
2021-04-02,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",80+,7,59,66
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",25-29,0,1,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",30-34,0,3,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",35-39,0,3,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",40-44,1,2,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",45-49,2,6,8
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",50-54,2,2,4
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",55-59,0,1,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",60-64,1,0,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",65-69,1,6,7
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",70-74,0,3,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",75-79,7,15,22
2021-04-02,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",80+,0,33,33
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",18-24,1,0,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",35-39,2,0,2
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",40-44,1,0,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",45-49,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",55-59,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",60-64,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",65-69,24,0,24
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",70-74,85,0,85
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",75-79,53,0,53
2021-04-02,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",80+,10,0,10
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",35-39,1,0,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",40-44,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",45-49,2,0,2
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",50-54,4,0,4
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",55-59,5,0,5
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",60-64,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",65-69,6,0,6
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",70-74,11,0,11
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",75-79,9,0,9
2021-04-02,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",80+,4,0,4
2021-04-02,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",50-54,0,1,1
2021-04-02,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",55-59,0,3,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",60-64,0,29,29
2021-04-02,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",65-69,0,16,16
2021-04-02,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",70-74,1,18,19
2021-04-02,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",75-79,1,46,47
2021-04-02,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",80+,2,57,59
2021-04-02,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",60-64,3,0,3
2021-04-02,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",65-69,4,0,4
2021-04-02,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",70-74,23,0,23
2021-04-02,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",75-79,40,0,40
2021-04-02,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",80+,16,0,16
