datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2021-04-14,CZ071,CZ0713,15478,14599,230
2021-04-14,CZ071,CZ0714,19902,18947,293
2021-04-14,CZ071,CZ0715,14648,13706,297
2021-04-14,CZ072,CZ0721,15180,14441,286
2021-04-14,CZ072,CZ0722,20337,19291,298
2021-04-14,CZ072,CZ0723,20136,18931,347
2021-04-14,CZ072,CZ0724,29489,27665,528
2021-04-14,CZ080,CZ0801,11688,10944,308
2021-04-14,CZ080,CZ0802,30340,28543,587
2021-04-14,CZ080,CZ0803,33999,32368,706
2021-04-14,CZ080,CZ0804,20195,19133,318
2021-04-14,CZ080,CZ0805,29308,28273,452
2021-04-14,CZ080,CZ0806,41755,39419,880
2021-04-14,,,30,2599,0
2021-04-15,CZ010,CZ0100,174156,170989,2613
2021-04-15,CZ020,CZ020A,20494,20678,188
2021-04-15,CZ020,CZ020B,18295,17851,194
2021-04-15,CZ020,CZ020C,8857,8439,175
2021-04-15,CZ020,CZ0201,18085,17484,352
2021-04-15,CZ020,CZ0202,14220,13823,156
2021-04-15,CZ020,CZ0203,25859,24845,412
2021-04-15,CZ020,CZ0204,18659,17925,312
2021-04-15,CZ020,CZ0205,12000,11518,210
2021-04-15,CZ020,CZ0206,17502,17015,324
2021-04-15,CZ020,CZ0207,22069,21221,413
2021-04-15,CZ020,CZ0208,16816,16277,288
2021-04-15,CZ020,CZ0209,27312,27195,266
2021-04-15,CZ031,CZ0311,26241,25500,429
2021-04-15,CZ031,CZ0312,7533,7023,163
2021-04-15,CZ031,CZ0313,15250,14421,311
2021-04-15,CZ031,CZ0314,11649,11130,173
2021-04-15,CZ031,CZ0315,6516,6090,165
2021-04-15,CZ031,CZ0316,10165,9728,225
2021-04-15,CZ031,CZ0317,15398,14450,386
2021-04-15,CZ032,CZ0321,8069,7762,171
2021-04-15,CZ032,CZ0322,13676,13223,291
2021-04-15,CZ032,CZ0323,30538,29764,500
2021-04-15,CZ032,CZ0324,11855,11476,234
2021-04-15,CZ032,CZ0325,13488,13082,211
2021-04-15,CZ032,CZ0326,8225,7946,205
2021-04-15,CZ032,CZ0327,8921,8709,214
2021-04-15,CZ041,CZ0411,13953,13400,566
2021-04-15,CZ041,CZ0412,15679,15145,454
2021-04-15,CZ041,CZ0413,14782,14235,432
2021-04-15,CZ042,CZ0421,20537,19275,427
2021-04-15,CZ042,CZ0422,15377,14456,366
2021-04-15,CZ042,CZ0423,18282,17631,335
2021-04-15,CZ042,CZ0424,12359,11616,249
2021-04-15,CZ042,CZ0425,15239,14278,378
2021-04-15,CZ042,CZ0426,16936,15800,290
2021-04-15,CZ042,CZ0427,17589,16706,279
2021-04-15,CZ051,CZ0511,16385,15387,333
2021-04-15,CZ051,CZ0512,16930,16340,299
2021-04-15,CZ051,CZ0513,31769,30778,403
2021-04-15,CZ051,CZ0514,12628,12266,178
2021-04-15,CZ052,CZ0521,30913,30138,414
2021-04-15,CZ052,CZ0522,13830,13437,226
2021-04-15,CZ052,CZ0523,21420,20796,448
2021-04-15,CZ052,CZ0524,14602,14187,190
2021-04-15,CZ052,CZ0525,22295,21758,490
2021-04-15,CZ053,CZ0531,19286,18510,283
2021-04-15,CZ053,CZ0532,31173,30209,422
2021-04-15,CZ053,CZ0533,15913,15004,291
2021-04-15,CZ053,CZ0534,23543,22394,350
2021-04-15,CZ063,CZ0631,15642,15249,308
2021-04-15,CZ063,CZ0632,16014,15002,293
2021-04-15,CZ063,CZ0633,11455,10787,208
2021-04-15,CZ063,CZ0634,14323,13479,243
2021-04-15,CZ063,CZ0635,17645,16578,230
2021-04-15,CZ064,CZ0641,14188,13223,371
2021-04-15,CZ064,CZ0642,43886,42104,797
2021-04-15,CZ064,CZ0643,27515,26218,469
2021-04-15,CZ064,CZ0644,13789,13003,358
2021-04-15,CZ064,CZ0645,21114,19766,469
2021-04-15,CZ064,CZ0646,12638,11876,336
2021-04-15,CZ064,CZ0647,14032,13075,374
2021-04-15,CZ071,CZ0711,4544,4266,134
2021-04-15,CZ071,CZ0712,33631,31541,630
2021-04-15,CZ071,CZ0713,15517,14667,231
2021-04-15,CZ071,CZ0714,19923,19026,295
2021-04-15,CZ071,CZ0715,14695,13785,297
2021-04-15,CZ072,CZ0721,15223,14491,286
2021-04-15,CZ072,CZ0722,20398,19393,299
2021-04-15,CZ072,CZ0723,20209,19001,349
2021-04-15,CZ072,CZ0724,29575,27819,528
2021-04-15,CZ080,CZ0801,11723,10999,309
2021-04-15,CZ080,CZ0802,30439,28677,588
2021-04-15,CZ080,CZ0803,34071,32494,709
2021-04-15,CZ080,CZ0804,20244,19231,320
2021-04-15,CZ080,CZ0805,29366,28365,452
2021-04-15,CZ080,CZ0806,41849,39578,883
2021-04-15,,,30,2617,0
2021-04-16,CZ010,CZ0100,174486,171267,2622
2021-04-16,CZ020,CZ020A,20539,20692,188
2021-04-16,CZ020,CZ020B,18317,17860,194
2021-04-16,CZ020,CZ020C,8866,8451,175
2021-04-16,CZ020,CZ0201,18117,17497,353
2021-04-16,CZ020,CZ0202,14250,13840,156
2021-04-16,CZ020,CZ0203,25927,24875,413
2021-04-16,CZ020,CZ0204,18675,17945,312
2021-04-16,CZ020,CZ0205,12022,11531,210
2021-04-16,CZ020,CZ0206,17531,17039,325
2021-04-16,CZ020,CZ0207,22088,21263,415
2021-04-16,CZ020,CZ0208,16833,16288,288
2021-04-16,CZ020,CZ0209,27356,27225,266
2021-04-16,CZ031,CZ0311,26323,25525,432
2021-04-16,CZ031,CZ0312,7558,7027,165
2021-04-16,CZ031,CZ0313,15292,14469,312
2021-04-16,CZ031,CZ0314,11664,11150,174
2021-04-16,CZ031,CZ0315,6543,6107,166
2021-04-16,CZ031,CZ0316,10168,9738,225
2021-04-16,CZ031,CZ0317,15438,14498,387
2021-04-16,CZ032,CZ0321,8082,7767,171
2021-04-16,CZ032,CZ0322,13694,13236,291
2021-04-16,CZ032,CZ0323,30577,29804,501
2021-04-16,CZ032,CZ0324,11872,11485,234
2021-04-16,CZ032,CZ0325,13505,13098,212
2021-04-16,CZ032,CZ0326,8241,7953,205
2021-04-16,CZ032,CZ0327,8930,8717,214
2021-04-16,CZ041,CZ0411,13958,13403,566
2021-04-16,CZ041,CZ0412,15692,15163,455
2021-04-16,CZ041,CZ0413,14800,14242,432
2021-04-16,CZ042,CZ0421,20592,19317,429
2021-04-16,CZ042,CZ0422,15423,14500,366
2021-04-16,CZ042,CZ0423,18323,17650,337
2021-04-16,CZ042,CZ0424,12417,11638,250
2021-04-16,CZ042,CZ0425,15286,14325,378
2021-04-16,CZ042,CZ0426,16993,15859,291
2021-04-16,CZ042,CZ0427,17621,16751,281
2021-04-16,CZ051,CZ0511,16430,15406,334
2021-04-16,CZ051,CZ0512,16947,16355,300
2021-04-16,CZ051,CZ0513,31814,30836,404
2021-04-16,CZ051,CZ0514,12636,12273,179
2021-04-16,CZ052,CZ0521,30936,30159,414
2021-04-16,CZ052,CZ0522,13834,13442,227
2021-04-16,CZ052,CZ0523,21429,20804,450
2021-04-16,CZ052,CZ0524,14607,14203,191
2021-04-16,CZ052,CZ0525,22301,21761,491
2021-04-16,CZ053,CZ0531,19321,18571,283
2021-04-16,CZ053,CZ0532,31229,30274,422
2021-04-16,CZ053,CZ0533,15953,15052,293
2021-04-16,CZ053,CZ0534,23582,22453,351
2021-04-16,CZ063,CZ0631,15653,15280,308
2021-04-16,CZ063,CZ0632,16046,15083,294
2021-04-16,CZ063,CZ0633,11481,10839,208
2021-04-16,CZ063,CZ0634,14388,13494,243
2021-04-16,CZ063,CZ0635,17723,16619,231
2021-04-16,CZ064,CZ0641,14224,13239,371
2021-04-16,CZ064,CZ0642,43953,42174,799
2021-04-16,CZ064,CZ0643,27575,26265,470
2021-04-16,CZ064,CZ0644,13805,13017,358
2021-04-16,CZ064,CZ0645,21146,19775,470
2021-04-16,CZ064,CZ0646,12667,11895,336
2021-04-16,CZ064,CZ0647,14070,13094,375
2021-04-16,CZ071,CZ0711,4561,4267,134
2021-04-16,CZ071,CZ0712,33739,31634,630
2021-04-16,CZ071,CZ0713,15552,14689,231
2021-04-16,CZ071,CZ0714,19996,19046,296
2021-04-16,CZ071,CZ0715,14721,13801,297
2021-04-16,CZ072,CZ0721,15248,14497,286
2021-04-16,CZ072,CZ0722,20482,19428,299
2021-04-16,CZ072,CZ0723,20267,19027,349
2021-04-16,CZ072,CZ0724,29663,27855,529
2021-04-16,CZ080,CZ0801,11739,11004,309
2021-04-16,CZ080,CZ0802,30532,28709,589
2021-04-16,CZ080,CZ0803,34141,32533,710
2021-04-16,CZ080,CZ0804,20324,19258,320
2021-04-16,CZ080,CZ0805,29407,28380,453
2021-04-16,CZ080,CZ0806,41968,39657,886
2021-04-16,,,30,2628,0
2021-04-17,CZ010,CZ0100,174691,171537,2622
2021-04-17,CZ020,CZ020A,20552,20722,188
2021-04-17,CZ020,CZ020B,18323,17887,194
2021-04-17,CZ020,CZ020C,8870,8455,175
2021-04-17,CZ020,CZ0201,18139,17513,353
2021-04-17,CZ020,CZ0202,14268,13871,156
2021-04-17,CZ020,CZ0203,25949,24926,413
2021-04-17,CZ020,CZ0204,18681,17966,313
2021-04-17,CZ020,CZ0205,12053,11543,210
2021-04-17,CZ020,CZ0206,17546,17058,326
2021-04-17,CZ020,CZ0207,22102,21302,418
2021-04-17,CZ020,CZ0208,16838,16310,288
2021-04-17,CZ020,CZ0209,27380,27266,266
2021-04-17,CZ031,CZ0311,26338,25537,437
2021-04-17,CZ031,CZ0312,7579,7028,166
2021-04-17,CZ031,CZ0313,15305,14471,313
2021-04-17,CZ031,CZ0314,11680,11152,174
2021-04-17,CZ031,CZ0315,6547,6110,166
2021-04-17,CZ031,CZ0316,10170,9754,225
2021-04-17,CZ031,CZ0317,15447,14530,389
2021-04-17,CZ032,CZ0321,8083,7768,171
2021-04-17,CZ032,CZ0322,13694,13242,293
2021-04-17,CZ032,CZ0323,30595,29833,501
2021-04-17,CZ032,CZ0324,11880,11491,234
2021-04-17,CZ032,CZ0325,13514,13112,214
2021-04-17,CZ032,CZ0326,8242,7954,205
2021-04-17,CZ032,CZ0327,8932,8717,214
2021-04-17,CZ041,CZ0411,13958,13404,566
2021-04-17,CZ041,CZ0412,15694,15164,455
2021-04-17,CZ041,CZ0413,14801,14243,432
2021-04-17,CZ042,CZ0421,20604,19340,431
2021-04-17,CZ042,CZ0422,15439,14519,367
2021-04-17,CZ042,CZ0423,18329,17652,339
2021-04-17,CZ042,CZ0424,12421,11644,251
2021-04-17,CZ042,CZ0425,15315,14347,379
2021-04-17,CZ042,CZ0426,17016,15893,292
2021-04-17,CZ042,CZ0427,17670,16781,282
2021-04-17,CZ051,CZ0511,16445,15451,335
2021-04-17,CZ051,CZ0512,16947,16364,301
2021-04-17,CZ051,CZ0513,31819,30847,404
2021-04-17,CZ051,CZ0514,12641,12299,180
2021-04-17,CZ052,CZ0521,30952,30190,416
2021-04-17,CZ052,CZ0522,13845,13446,228
2021-04-17,CZ052,CZ0523,21433,20814,451
2021-04-17,CZ052,CZ0524,14613,14213,191
2021-04-17,CZ052,CZ0525,22304,21777,491
2021-04-17,CZ053,CZ0531,19339,18582,287
2021-04-17,CZ053,CZ0532,31248,30313,424
2021-04-17,CZ053,CZ0533,15978,15055,294
2021-04-17,CZ053,CZ0534,23595,22476,351
2021-04-17,CZ063,CZ0631,15671,15301,308
2021-04-17,CZ063,CZ0632,16069,15133,295
2021-04-17,CZ063,CZ0633,11499,10846,208
2021-04-17,CZ063,CZ0634,14414,13544,244
2021-04-17,CZ063,CZ0635,17732,16641,232
2021-04-17,CZ064,CZ0641,14243,13251,374
2021-04-17,CZ064,CZ0642,44011,42241,799
2021-04-17,CZ064,CZ0643,27633,26305,471
2021-04-17,CZ064,CZ0644,13819,13031,358
2021-04-17,CZ064,CZ0645,21155,19783,472
2021-04-17,CZ064,CZ0646,12686,11911,336
2021-04-17,CZ064,CZ0647,14086,13108,375
2021-04-17,CZ071,CZ0711,4569,4267,135
2021-04-17,CZ071,CZ0712,33750,31657,631
2021-04-17,CZ071,CZ0713,15555,14699,231
2021-04-17,CZ071,CZ0714,19998,19054,297
2021-04-17,CZ071,CZ0715,14740,13806,298
2021-04-17,CZ072,CZ0721,15284,14526,286
2021-04-17,CZ072,CZ0722,20525,19476,299
2021-04-17,CZ072,CZ0723,20313,19069,350
2021-04-17,CZ072,CZ0724,29728,27946,530
2021-04-17,CZ080,CZ0801,11762,11037,309
2021-04-17,CZ080,CZ0802,30550,28740,591
2021-04-17,CZ080,CZ0803,34172,32581,714
2021-04-17,CZ080,CZ0804,20356,19289,321
2021-04-17,CZ080,CZ0805,29436,28440,455
2021-04-17,CZ080,CZ0806,42032,39727,889
2021-04-17,,,30,2634,0
2021-04-18,CZ010,CZ0100,174774,171736,2626
2021-04-18,CZ020,CZ020A,20562,20748,188
2021-04-18,CZ020,CZ020B,18331,17900,194
2021-04-18,CZ020,CZ020C,8873,8465,176
2021-04-18,CZ020,CZ0201,18152,17520,353
2021-04-18,CZ020,CZ0202,14270,13873,156
2021-04-18,CZ020,CZ0203,25962,24952,415
2021-04-18,CZ020,CZ0204,18686,17987,314
2021-04-18,CZ020,CZ0205,12056,11563,210
2021-04-18,CZ020,CZ0206,17549,17089,327
2021-04-18,CZ020,CZ0207,22107,21343,418
2021-04-18,CZ020,CZ0208,16841,16326,289
2021-04-18,CZ020,CZ0209,27401,27303,266
2021-04-18,CZ031,CZ0311,26348,25575,438
2021-04-18,CZ031,CZ0312,7579,7033,169
2021-04-18,CZ031,CZ0313,15306,14475,314
2021-04-18,CZ031,CZ0314,11681,11169,175
2021-04-18,CZ031,CZ0315,6552,6112,167
2021-04-18,CZ031,CZ0316,10173,9757,226
2021-04-18,CZ031,CZ0317,15456,14541,389
2021-04-18,CZ032,CZ0321,8084,7771,172
2021-04-18,CZ032,CZ0322,13694,13250,295
2021-04-18,CZ032,CZ0323,30599,29854,502
2021-04-18,CZ032,CZ0324,11886,11500,234
2021-04-18,CZ032,CZ0325,13520,13125,214
2021-04-18,CZ032,CZ0326,8242,7955,207
2021-04-18,CZ032,CZ0327,8933,8724,214
2021-04-18,CZ041,CZ0411,13959,13406,566
2021-04-18,CZ041,CZ0412,15700,15167,457
2021-04-18,CZ041,CZ0413,14804,14244,433
2021-04-18,CZ042,CZ0421,20614,19370,431
2021-04-18,CZ042,CZ0422,15451,14554,371
2021-04-18,CZ042,CZ0423,18333,17673,341
2021-04-18,CZ042,CZ0424,12424,11657,255
2021-04-18,CZ042,CZ0425,15336,14394,379
2021-04-18,CZ042,CZ0426,17031,15921,293
2021-04-18,CZ042,CZ0427,17689,16820,283
2021-04-18,CZ051,CZ0511,16446,15488,336
2021-04-18,CZ051,CZ0512,16951,16381,301
2021-04-18,CZ051,CZ0513,31845,30909,404
2021-04-18,CZ051,CZ0514,12644,12305,180
2021-04-18,CZ052,CZ0521,30970,30220,416
2021-04-18,CZ052,CZ0522,13858,13474,228
2021-04-18,CZ052,CZ0523,21437,20825,452
2021-04-18,CZ052,CZ0524,14617,14215,192
2021-04-18,CZ052,CZ0525,22308,21780,491
2021-04-18,CZ053,CZ0531,19346,18593,287
2021-04-18,CZ053,CZ0532,31268,30355,426
2021-04-18,CZ053,CZ0533,15979,15061,294
2021-04-18,CZ053,CZ0534,23603,22486,356
2021-04-18,CZ063,CZ0631,15673,15329,308
2021-04-18,CZ063,CZ0632,16094,15139,296
2021-04-18,CZ063,CZ0633,11501,10884,208
2021-04-18,CZ063,CZ0634,14417,13549,244
2021-04-18,CZ063,CZ0635,17735,16649,232
2021-04-18,CZ064,CZ0641,14245,13263,375
2021-04-18,CZ064,CZ0642,44030,42296,800
2021-04-18,CZ064,CZ0643,27651,26332,471
2021-04-18,CZ064,CZ0644,13821,13036,358
2021-04-18,CZ064,CZ0645,21158,19790,472
2021-04-18,CZ064,CZ0646,12697,11922,336
2021-04-18,CZ064,CZ0647,14096,13114,376
2021-04-18,CZ071,CZ0711,4577,4267,136
2021-04-18,CZ071,CZ0712,33779,31684,631
2021-04-18,CZ071,CZ0713,15557,14709,233
2021-04-18,CZ071,CZ0714,20003,19058,297
2021-04-18,CZ071,CZ0715,14742,13809,298
2021-04-18,CZ072,CZ0721,15297,14532,286
2021-04-18,CZ072,CZ0722,20555,19497,300
2021-04-18,CZ072,CZ0723,20335,19091,353
2021-04-18,CZ072,CZ0724,29768,27993,534
2021-04-18,CZ080,CZ0801,11769,11055,310
2021-04-18,CZ080,CZ0802,30561,28795,592
2021-04-18,CZ080,CZ0803,34195,32610,719
2021-04-18,CZ080,CZ0804,20367,19318,321
2021-04-18,CZ080,CZ0805,29461,28464,456
2021-04-18,CZ080,CZ0806,42088,39806,889
2021-04-18,,,30,2634,0
2021-04-19,CZ010,CZ0100,175031,171760,2633
2021-04-19,CZ020,CZ020A,20591,20749,188
2021-04-19,CZ020,CZ020B,18339,17905,195
2021-04-19,CZ020,CZ020C,8890,8465,176
2021-04-19,CZ020,CZ0201,18163,17539,354
2021-04-19,CZ020,CZ0202,14303,13873,157
2021-04-19,CZ020,CZ0203,26009,24952,418
2021-04-19,CZ020,CZ0204,18717,17988,315
2021-04-19,CZ020,CZ0205,12096,11564,210
2021-04-19,CZ020,CZ0206,17567,17089,328
2021-04-19,CZ020,CZ0207,22134,21344,418
2021-04-19,CZ020,CZ0208,16867,16326,289
2021-04-19,CZ020,CZ0209,27454,27305,267
2021-04-19,CZ031,CZ0311,26423,25578,441
2021-04-19,CZ031,CZ0312,7587,7034,171
2021-04-19,CZ031,CZ0313,15325,14475,314
2021-04-19,CZ031,CZ0314,11717,11170,176
2021-04-19,CZ031,CZ0315,6587,6112,167
2021-04-19,CZ031,CZ0316,10234,9759,226
2021-04-19,CZ031,CZ0317,15488,14548,389
2021-04-19,CZ032,CZ0321,8096,7772,174
2021-04-19,CZ032,CZ0322,13707,13252,295
2021-04-19,CZ032,CZ0323,30645,29854,504
2021-04-19,CZ032,CZ0324,11905,11500,234
2021-04-19,CZ032,CZ0325,13531,13125,214
2021-04-19,CZ032,CZ0326,8255,7955,207
2021-04-19,CZ032,CZ0327,8949,8725,214
2021-04-19,CZ041,CZ0411,13964,13407,566
2021-04-19,CZ041,CZ0412,15717,15167,457
2021-04-19,CZ041,CZ0413,14822,14245,433
2021-04-19,CZ042,CZ0421,20677,19372,432
2021-04-19,CZ042,CZ0422,15477,14557,372
2021-04-19,CZ042,CZ0423,18380,17675,344
2021-04-19,CZ042,CZ0424,12453,11659,256
2021-04-19,CZ042,CZ0425,15369,14403,379
2021-04-19,CZ042,CZ0426,17100,15924,294
2021-04-19,CZ042,CZ0427,17729,16824,283
2021-04-19,CZ051,CZ0511,16503,15494,337
2021-04-19,CZ051,CZ0512,16978,16381,301
2021-04-19,CZ051,CZ0513,31894,30914,405
2021-04-19,CZ051,CZ0514,12658,12307,180
2021-04-19,CZ052,CZ0521,30995,30221,416
2021-04-19,CZ052,CZ0522,13860,13476,228
2021-04-19,CZ052,CZ0523,21445,20826,453
2021-04-19,CZ052,CZ0524,14618,14216,192
2021-04-19,CZ052,CZ0525,22312,21781,491
2021-04-19,CZ053,CZ0531,19378,18596,287
2021-04-19,CZ053,CZ0532,31316,30355,426
2021-04-19,CZ053,CZ0533,16040,15065,294
2021-04-19,CZ053,CZ0534,23655,22486,357
2021-04-19,CZ063,CZ0631,15701,15331,308
2021-04-19,CZ063,CZ0632,16147,15142,296
2021-04-19,CZ063,CZ0633,11520,10884,209
2021-04-19,CZ063,CZ0634,14467,13550,244
2021-04-19,CZ063,CZ0635,17771,16654,232
2021-04-19,CZ064,CZ0641,14325,13265,377
2021-04-19,CZ064,CZ0642,44138,42302,800
2021-04-19,CZ064,CZ0643,27737,26339,473
2021-04-19,CZ064,CZ0644,13839,13036,360
2021-04-19,CZ064,CZ0645,21214,19796,474
2021-04-19,CZ064,CZ0646,12724,11925,336
2021-04-19,CZ064,CZ0647,14141,13115,376
2021-04-19,CZ071,CZ0711,4579,4267,136
2021-04-19,CZ071,CZ0712,33921,31685,634
2021-04-19,CZ071,CZ0713,15601,14711,233
2021-04-19,CZ071,CZ0714,20078,19059,297
2021-04-19,CZ071,CZ0715,14794,13809,298
2021-04-19,CZ072,CZ0721,15308,14537,287
2021-04-19,CZ072,CZ0722,20606,19499,300
2021-04-19,CZ072,CZ0723,20389,19093,354
2021-04-19,CZ072,CZ0724,29862,27997,538
2021-04-19,CZ080,CZ0801,11787,11056,313
2021-04-19,CZ080,CZ0802,30664,28796,592
2021-04-19,CZ080,CZ0803,34253,32621,720
2021-04-19,CZ080,CZ0804,20444,19326,322
2021-04-19,CZ080,CZ0805,29521,28466,458
2021-04-19,CZ080,CZ0806,42215,39815,895
2021-04-19,,,30,2635,0
2021-04-20,CZ010,CZ0100,175394,171779,2637
2021-04-20,CZ020,CZ020A,20632,20751,190
2021-04-20,CZ020,CZ020B,18390,17906,195
2021-04-20,CZ020,CZ020C,8905,8465,177
2021-04-20,CZ020,CZ0201,18195,17539,356
2021-04-20,CZ020,CZ0202,14361,13874,157
2021-04-20,CZ020,CZ0203,26045,24958,419
2021-04-20,CZ020,CZ0204,18737,17988,315
2021-04-20,CZ020,CZ0205,12136,11565,210
2021-04-20,CZ020,CZ0206,17605,17089,328
2021-04-20,CZ020,CZ0207,22174,21351,418
2021-04-20,CZ020,CZ0208,16879,16327,289
2021-04-20,CZ020,CZ0209,27518,27313,268
2021-04-20,CZ031,CZ0311,26523,25582,446
2021-04-20,CZ031,CZ0312,7606,7036,171
2021-04-20,CZ031,CZ0313,15359,14476,315
2021-04-20,CZ031,CZ0314,11754,11172,176
2021-04-20,CZ031,CZ0315,6627,6112,167
2021-04-20,CZ031,CZ0316,10274,9759,226
2021-04-20,CZ031,CZ0317,15540,14555,390
2021-04-20,CZ032,CZ0321,8103,7773,174
2021-04-20,CZ032,CZ0322,13733,13255,296
2021-04-20,CZ032,CZ0323,30691,29856,507
2021-04-20,CZ032,CZ0324,11916,11502,235
2021-04-20,CZ032,CZ0325,13552,13125,214
2021-04-20,CZ032,CZ0326,8269,7956,207
2021-04-20,CZ032,CZ0327,8951,8726,214
2021-04-20,CZ041,CZ0411,13967,13407,566
2021-04-20,CZ041,CZ0412,15720,15167,457
2021-04-20,CZ041,CZ0413,14826,14248,433
2021-04-20,CZ042,CZ0421,20733,19378,434
2021-04-20,CZ042,CZ0422,15514,14557,372
2021-04-20,CZ042,CZ0423,18424,17675,345
2021-04-20,CZ042,CZ0424,12483,11663,256
2021-04-20,CZ042,CZ0425,15437,14404,379
2021-04-20,CZ042,CZ0426,17163,15927,297
2021-04-20,CZ042,CZ0427,17791,16829,283
2021-04-20,CZ051,CZ0511,16544,15502,338
2021-04-20,CZ051,CZ0512,17006,16384,301
2021-04-20,CZ051,CZ0513,31942,30919,405
2021-04-20,CZ051,CZ0514,12672,12310,181
2021-04-20,CZ052,CZ0521,31021,30226,416
2021-04-20,CZ052,CZ0522,13869,13476,228
2021-04-20,CZ052,CZ0523,21456,20828,453
2021-04-20,CZ052,CZ0524,14627,14218,192
2021-04-20,CZ052,CZ0525,22327,21781,491
2021-04-20,CZ053,CZ0531,19415,18599,287
2021-04-20,CZ053,CZ0532,31356,30355,427
2021-04-20,CZ053,CZ0533,16093,15065,294
2021-04-20,CZ053,CZ0534,23704,22488,358
2021-04-20,CZ063,CZ0631,15727,15333,308
2021-04-20,CZ063,CZ0632,16201,15144,298
2021-04-20,CZ063,CZ0633,11552,10884,209
2021-04-20,CZ063,CZ0634,14516,13550,245
2021-04-20,CZ063,CZ0635,17853,16657,232
2021-04-20,CZ064,CZ0641,14381,13265,379
2021-04-20,CZ064,CZ0642,44220,42315,800
2021-04-20,CZ064,CZ0643,27832,26349,475
2021-04-20,CZ064,CZ0644,13895,13040,360
2021-04-20,CZ064,CZ0645,21279,19796,479
2021-04-20,CZ064,CZ0646,12768,11927,336
2021-04-20,CZ064,CZ0647,14205,13115,377
2021-04-20,CZ071,CZ0711,4595,4267,136
2021-04-20,CZ071,CZ0712,34008,31689,634
2021-04-20,CZ071,CZ0713,15651,14711,233
2021-04-20,CZ071,CZ0714,20141,19061,297
2021-04-20,CZ071,CZ0715,14859,13811,298
2021-04-20,CZ072,CZ0721,15359,14539,287
2021-04-20,CZ072,CZ0722,20683,19500,300
2021-04-20,CZ072,CZ0723,20517,19096,355
2021-04-20,CZ072,CZ0724,29881,28007,542
2021-04-20,CZ080,CZ0801,11813,11061,314
2021-04-20,CZ080,CZ0802,30773,28797,593
2021-04-20,CZ080,CZ0803,34339,32631,722
2021-04-20,CZ080,CZ0804,20497,19331,323
2021-04-20,CZ080,CZ0805,29574,28472,459
2021-04-20,CZ080,CZ0806,42386,39822,898
2021-04-20,,,30,2650,0
2021-04-21,CZ010,CZ0100,175653,171813,2640
2021-04-21,CZ020,CZ020A,20662,20753,190
2021-04-21,CZ020,CZ020B,18417,17906,196
2021-04-21,CZ020,CZ020C,8915,8465,177
2021-04-21,CZ020,CZ0201,18206,17541,356
2021-04-21,CZ020,CZ0202,14383,13875,157
2021-04-21,CZ020,CZ0203,26071,24963,420
2021-04-21,CZ020,CZ0204,18760,17993,315
2021-04-21,CZ020,CZ0205,12155,11566,211
2021-04-21,CZ020,CZ0206,17614,17091,331
2021-04-21,CZ020,CZ0207,22196,21356,419
2021-04-21,CZ020,CZ0208,16894,16333,289
2021-04-21,CZ020,CZ0209,27564,27317,268
2021-04-21,CZ031,CZ0311,26628,25585,448
2021-04-21,CZ031,CZ0312,7636,7039,172
2021-04-21,CZ031,CZ0313,15405,14480,316
2021-04-21,CZ031,CZ0314,11781,11173,176
2021-04-21,CZ031,CZ0315,6657,6112,167
2021-04-21,CZ031,CZ0316,10278,9759,227
2021-04-21,CZ031,CZ0317,15593,14558,390
2021-04-21,CZ032,CZ0321,8110,7773,175
2021-04-21,CZ032,CZ0322,13741,13259,297
2021-04-21,CZ032,CZ0323,30724,29860,509
2021-04-21,CZ032,CZ0324,11939,11503,235
2021-04-21,CZ032,CZ0325,13567,13125,214
2021-04-21,CZ032,CZ0326,8278,7959,207
2021-04-21,CZ032,CZ0327,8958,8726,215
2021-04-21,CZ041,CZ0411,13975,13409,566
2021-04-21,CZ041,CZ0412,15741,15171,457
2021-04-21,CZ041,CZ0413,14835,14248,433
2021-04-21,CZ042,CZ0421,20795,19379,435
2021-04-21,CZ042,CZ0422,15541,14559,374
2021-04-21,CZ042,CZ0423,18451,17675,345
2021-04-21,CZ042,CZ0424,12509,11665,256
2021-04-21,CZ042,CZ0425,15475,14404,379
2021-04-21,CZ042,CZ0426,17220,15929,297
2021-04-21,CZ042,CZ0427,17837,16832,285
2021-04-21,CZ051,CZ0511,16593,15509,338
2021-04-21,CZ051,CZ0512,17023,16388,301
2021-04-21,CZ051,CZ0513,31974,30926,405
2021-04-21,CZ051,CZ0514,12679,12312,181
2021-04-21,CZ052,CZ0521,31035,30226,416
2021-04-21,CZ052,CZ0522,13880,13477,229
2021-04-21,CZ052,CZ0523,21462,20830,453
2021-04-21,CZ052,CZ0524,14636,14220,192
2021-04-21,CZ052,CZ0525,22336,21781,491
2021-04-21,CZ053,CZ0531,19454,18599,287
2021-04-21,CZ053,CZ0532,31427,30364,429
2021-04-21,CZ053,CZ0533,16124,15068,295
2021-04-21,CZ053,CZ0534,23733,22488,360
2021-04-21,CZ063,CZ0631,15747,15333,308
2021-04-21,CZ063,CZ0632,16231,15148,300
2021-04-21,CZ063,CZ0633,11582,10886,210
2021-04-21,CZ063,CZ0634,14558,13552,245
2021-04-21,CZ063,CZ0635,17872,16662,233
2021-04-21,CZ064,CZ0641,14420,13266,380
